,Rat,Day,Shank,Id,Region,Type,SessID,NREM,REM,WAKE_HOMECAGE,SLEEP,tot_spikes,MRL_sigma,pvalue_sigma,mod_sigma,MRL_theta,pvalue_theta,mod_theta,MRL_beta,pvalue_beta,mod_beta,MRL_low_gamma,pvalue_low_gamma,mod_low_gamma,MRL_mid_gamma,pvalue_mid_gamma,mod_mid_gamma,MRL_high_gamma,pvalue_high_gamma,mod_high_gamma
3543,10,3,12,5,BLA,Int,62,1.063011747953008,1.628476084538376,0.7705886158424443,1.1410158048181678,20744,0.06977710785660572,0.0008008261104144661,False,0.03241784566140965,0.21470176579626601,False,0.03271592447488234,0.2087074835634544,False,0.08356093479769698,3.575601629066586e-05,False,0.11701133887339861,1.8461399219806667e-09,True,0.15555494315560095,3.3365778357727736e-16,True
3544,10,3,12,6,BLA,Int,63,5.5126379494482025,15.443826473859843,7.994233061929892,6.882614700015345,167520,0.08537121546598743,9.346550007368627e-45,True,0.050377534573346136,4.891772094766432e-16,True,0.020473450707834545,0.0029675444708018995,False,0.02673684662474899,4.8884071358632404e-05,False,0.027636008131164198,2.4774673802353333e-05,True,0.045222347812627156,4.606007150934386e-13,True
3545,10,3,13,2,BLA,Pyr,64,0.9736561053755785,1.3459399332591768,0.109239115366487,1.0250115083627436,9583,0.07058690030954419,0.002388293899479587,False,0.09239586235403346,3.203958861216327e-05,False,0.04345929248604712,0.1017032264454253,False,0.04480886856850967,0.08801063540736147,False,0.02877826109758402,0.36727724773499426,False,0.042338754965164226,0.11432233013361622,False
3546,10,3,13,3,BLA,Pyr,65,2.5062299750801,6.358175750834261,11.09516372004473,3.037593984962406,194817,0.060099129596145356,1.0448741224076081e-09,True,0.04441291319095283,1.2625967172648617e-05,True,0.019024440834359065,0.1263057612198168,False,0.019134604952431713,0.12336887571878238,False,0.022949038480106064,0.049236563253221954,False,0.031735125845558806,0.0031587878205303955,False
3547,10,3,13,4,BLA,Pyr,66,0.4784620861516554,0.728587319243604,0.0326238644030202,0.5129660886911156,4107,0.03408261111646544,0.4671374423752284,False,0.05472356727914633,0.1406117572731897,False,0.03408625031530158,0.46720154997485014,False,0.04782963743928835,0.22355717397767394,False,0.014726679120135913,0.8676618181241762,False,0.06327267469284334,0.07272040028723806,False
3548,10,3,14,2,None,Unk,67,0.5822356710573158,0.4171301446051167,0.7872240141216048,0.559459874175234,17859,0.030915927864511836,0.6990907530711965,False,0.02795484947250416,0.7462542302776288,False,0.06897432491352201,0.16787467765305453,False,0.01947140934696028,0.8676323311719202,False,0.01268710582383367,0.9414682099148387,False,0.030529626285605245,0.705350645016798,False
3549,10,3,14,3,None,Unk,68,0.1699893200427198,0.3737486095661846,0.1011986728648928,0.1980972840263925,2893,0.06775466704003552,0.213749004755283,False,0.027433776204561867,0.7767385497185818,False,0.056209325328269874,0.34599811234146216,False,0.08242652685106817,0.10200514420538664,False,0.11397015786618322,0.012633754182724583,False,0.15735434645311908,0.0002327128194216541,False
3550,10,3,14,4,None,Unk,69,0.8296546813812745,0.5806451612903226,0.3969390867166345,0.7953045880006138,11318,0.017760455061681633,0.8482437143220316,False,0.037385195899005616,0.48231273928168705,False,0.016901590137474998,0.861620659943353,False,0.02294678774038264,0.7596952524268217,False,0.08195812859633944,0.02996916439115269,False,0.07306097423036657,0.06154961785322795,False
3551,10,3,14,5,None,Unk,70,0.0768956924172303,0.1401557285873192,0.1045257525207249,0.0856222188123369,2494,0.03694752260007392,0.8429578305290267,False,0.04023607414126929,0.8160370243443336,False,0.08652309681449874,0.3901600724523312,False,0.014510217484990914,0.9739278579999684,False,0.1271260383453168,0.13036117192231542,False,0.05654356605482985,0.6689952945048502,False
3552,10,3,14,6,None,Unk,71,0.7700249199003204,1.2269187986651835,0.6310361080561537,0.833052017799601,17458,0.04673445870105154,0.09010580769961017,False,0.03824653535710573,0.19921724166889565,False,0.03568562543820576,0.24550268294511132,False,0.00783538824550907,0.9345706321777223,False,0.011918609477420964,0.8549881417595221,False,0.025825804228398617,0.4791611950685586,False
