,Rat,Day,Shank,Id,Region,Type,SessID,NREM,REM,WAKE_HOMECAGE,SLEEP,tot_spikes,MRL_sigma,pvalue_sigma,mod_sigma,MRL_theta,pvalue_theta,mod_theta,MRL_beta,pvalue_beta,mod_beta,MRL_low_gamma,pvalue_low_gamma,mod_low_gamma,MRL_mid_gamma,pvalue_mid_gamma,mod_mid_gamma,MRL_high_gamma,pvalue_high_gamma,mod_high_gamma
183,8,2,3,14,Hpc,Pyr,17,0.3355704697986577,0.0811561978877154,0.0255713831662284,0.2860849821602335,3926,0.3246721909445487,4.831036228119571e-09,True,0.28542947741140534,4.3020873816887673e-07,True,0.2315294502341838,6.845196852233865e-05,False,0.039396229319510936,0.7603327374072395,False,0.09350566035533882,0.2130052948472896,False,0.07298435402282619,0.3899795160341587,False
184,8,2,3,15,Hpc,Pyr,18,3.5095302013422818,4.70094496942746,3.677656101014187,3.7412693264136654,94718,0.04539429811424653,1.6765210086201065e-23,True,0.08639072647475475,2.0050300213264937e-83,True,0.017685754230442833,0.0003482492201503302,False,0.004833885366880694,0.551668960414157,False,0.00490693681534983,0.541770769390213,False,0.00803533960612876,0.19328448597249298,False
185,8,2,3,16,Hpc,Pyr,19,1.2822818791946309,1.0872707059477489,0.3497645121211245,1.2443507406206076,21137,0.05678849108013026,0.0004032659441468767,False,0.1433666543905337,1.8497358561758847e-22,True,0.031619632969259785,0.08886971281267339,False,0.008889811014317999,0.8258963607106616,False,0.0026767228785617918,0.9828073197246184,False,0.012103131627457419,0.7014671193041675,False
186,8,2,3,17,Hpc,Pyr,20,2.708993288590604,1.952751528627015,1.6908896529804385,2.5618985836306627,58835,0.052554889079228985,9.154361715515725e-15,True,0.07603903003237779,3.6294800395152776e-30,True,0.043460645608793,2.483479714180917e-10,True,0.004644334628709926,0.7768960856707358,False,0.0049224981649567115,0.7530802460239177,False,0.012535310675741655,0.15895909718553786,False
187,8,2,3,18,Hpc,Pyr,21,0.6146308724832215,0.2145636464702612,0.2324539859574099,0.5368147907881933,9270,0.16080898430297746,6.853011337725674e-19,True,0.1618217509082564,3.926561421816395e-19,True,0.057190201126094346,0.005167613697895409,False,0.046669604900462666,0.030035682673022313,False,0.04777293859262351,0.025405037201649376,False,0.03621289693718215,0.12124783319523909,False
188,8,2,3,19,Hpc,Pyr,22,0.9202684563758388,0.58532518065592,0.0603889161778728,0.855119472375392,12592,0.15948007476421028,2.284553533206441e-05,True,0.019825593549665815,0.8486547644746594,False,0.07494185505613137,0.0955134560545776,False,0.04306606343788055,0.4609628563964705,False,0.02387524821523191,0.7881891262346034,False,0.022720710664140713,0.8060810319650697,False
189,8,2,4,2,Hpc,Int,23,0.5104697986577181,0.5458588104502501,0.8864746164292525,0.5173532273759325,18992,0.049463457625540025,2.973028258383104e-07,True,0.06574508729182163,2.9398091445623276e-12,True,0.048180415548801384,6.463349623035983e-07,True,0.03347929657447539,0.0010292146026958258,False,0.032573560014913676,0.0014861527505301948,False,0.052279234713992866,5.164579694170897e-08,True
190,8,2,4,3,Hpc,Pyr,24,0.15248322147651,0.0416898276820455,0.0180588864168279,0.1309330738458211,1910,0.2900244384729412,2.2488471794495228e-05,True,0.1274014814214601,0.13138286818768838,False,0.09567173824074225,0.3191126592955802,False,0.12073119484395095,0.1617348063045088,False,0.17328411050831338,0.023086357414856738,False,0.22430533339879752,0.0017582121412860632,False
191,8,2,4,4,Hpc,Pyr,25,0.9367785234899328,0.4491384102279044,0.2399664827068103,0.8419288571737485,13177,0.16009105363740794,2.344423909289498e-19,True,0.12484766285609122,5.089450319473454e-12,True,0.047675599806295495,0.022898312159447178,False,0.01745981125995431,0.6027870886087787,False,0.030730647867052582,0.20836825806388265,False,0.023028601462000836,0.4144592907175321,False
192,8,2,4,5,Hpc,Pyr,26,0.1116778523489932,0.0361311839911061,0.0456528648617411,0.0969834576710995,1946,0.2072159995360237,1.1119669416352666e-06,True,0.10874393695010284,0.023667922779931336,False,0.10294083704815353,0.03499473491443673,False,0.01086932858639547,0.9634077289366342,False,0.07971590128277538,0.13430702335337938,False,0.08009465139655696,0.1317254456584196,False
