Rat,Day,Shank,Id,Region,Type,SessID,NREM,REM,WAKE_HOMECAGE
8,9,4,20,Hpc,Pyr,37,,,-0.0310598611831665
8,9,4,21,Hpc,Pyr,38,,,-0.0171596258878707
8,9,4,22,Hpc,Pyr,39,,,0.2403168678283691
8,9,4,23,Hpc,Pyr,40,,,0.2324036657810211
8,9,4,24,Hpc,Pyr,41,,,-0.3126253187656402
8,9,5,2,BLV,Pyr,42,,,0.0589080490171909
8,9,5,3,BLV,Int,43,,,0.35247403383255
8,9,5,4,BLV,Pyr,44,,,-0.127668023109436
8,9,5,5,BLV,Pyr,45,,,0.797049880027771
8,9,5,6,BLV,Pyr,46,,,-3.725290298461914e-09
8,9,5,7,BLV,Pyr,47,,,-0.0315942019224166
8,9,5,8,BLV,Pyr,48,,,-0.3596220314502716
8,9,5,9,BLV,Pyr,49,,,0.3060934245586395
8,9,5,10,BLV,Pyr,50,,,0.0734702050685882
8,9,5,11,BLV,Pyr,51,,,-0.3868300914764404
8,9,5,12,BLV,Pyr,52,,,-0.1812590062618255
8,9,6,2,BLV,Pyr,53,,,0.294947862625122
8,9,6,3,BLV,Pyr,54,,,-0.6102542877197266
8,9,6,4,BLV,Pyr,55,,,-0.4099421501159668
8,9,6,5,BLV,Pyr,56,,,-0.0433975681662559
8,9,6,6,BLV,Pyr,57,,,-0.2592553496360779
8,9,6,7,BLV,Int,58,,,1.223161220550537
8,9,6,8,BLV,Pyr,59,,,0.6180547475814819
8,9,7,2,BLV,Pyr,60,,,0.2447123378515243
8,9,7,3,BLV,Pyr,61,,,-0.1528463810682296
8,9,7,4,BLV,Pyr,62,,,0.1036254689097404
8,9,7,5,BLV,Pyr,63,,,0.357788473367691
8,9,7,6,BLV,Pyr,64,,,0.2953757643699646
8,9,7,7,BLV,Pyr,65,,,-0.0705729126930236
8,9,7,8,BLV,Pyr,66,,,-0.3825412392616272
8,9,7,9,BLV,Pyr,67,,,-0.1409131437540054
8,9,7,10,BLV,Pyr,68,,,0.2776234745979309
8,9,7,11,BLV,Pyr,69,,,0.2319936156272888
8,9,7,12,BLV,Pyr,70,,,0.1287779361009597
8,9,7,13,BLV,Pyr,71,,,-0.1051681488752365
8,9,7,14,BLV,Pyr,72,,,0.1790777444839477
8,9,7,15,BLV,Pyr,73,,,0.3130198717117309
8,9,7,16,BLV,Pyr,74,,,0.0960485190153122
8,9,7,17,BLV,Pyr,75,,,-0.5538453459739685
8,9,7,18,BLV,Pyr,76,,,0.1406337916851043
8,9,7,19,BLV,Pyr,77,,,-0.3906120657920837
8,9,7,20,BLV,Pyr,78,,,0.1612634062767028
8,9,7,21,BLV,Pyr,79,,,0.7773163914680481
8,9,7,22,BLV,Pyr,80,,,0.3816225528717041
8,9,7,23,BLV,Pyr,81,,,-0.0762461200356483
8,9,7,24,BLV,Pyr,82,,,0.2990861237049103
8,9,7,25,BLV,Pyr,83,,,-0.1052976101636886
8,9,8,2,Pir,Pyr,84,,,0.515653133392334
8,9,8,3,Pir,Pyr,85,,,-0.0426414534449577
8,9,8,4,Pir,Int,86,,,0.2495153695344925
8,9,8,5,Pir,Pyr,87,,,0.3223384022712707
8,9,8,6,Pir,Pyr,88,,,1.0172924995422363
8,9,8,7,Pir,Pyr,89,,,0.5111141800880432
8,9,8,8,Pir,Int,90,,,-0.2012209743261337
8,9,8,9,Pir,Pyr,91,,,-0.0801580846309661
8,9,8,10,Pir,Int,92,,,0.902151346206665
8,9,8,11,Pir,Pyr,93,,,0.3755593299865722
8,9,8,12,Pir,Pyr,94,,,0.4400599598884582
8,9,8,13,Pir,Pyr,95,,,0.3809426724910736
8,9,8,14,Pir,Pyr,96,,,-0.0310371816158294
8,9,8,15,Pir,Pyr,97,,,0.0120298564434051
8,9,8,16,Pir,Pyr,98,,,0.35569828748703
8,9,8,17,Pir,Pyr,99,,,0.3082804083824157
8,9,8,18,Pir,Pyr,100,,,0.3732259273529053
8,9,8,19,Pir,Pyr,101,,,0.1000803634524345
8,9,8,20,Pir,Pyr,102,,,0.0800805240869522
8,9,8,21,Pir,Pyr,103,,,0.1969117522239685
8,9,8,22,Pir,Pyr,104,,,0.1301392018795013
8,9,8,23,Pir,Pyr,105,,,0.558903694152832
8,9,8,24,Pir,Pyr,106,,,-0.4988529980182647
8,9,8,25,Pir,Pyr,107,,,-0.1906030625104904
8,9,8,26,Pir,Pyr,108,,,-0.6316437125205994
8,9,8,27,Pir,Pyr,109,,,-0.1085536777973175
8,9,8,28,Pir,Pyr,110,,,0.289319634437561
8,9,9,2,Pir,Pyr,111,,,0.1310465186834335
8,9,9,3,Pir,Pyr,112,,,0.5882143974304199
8,9,9,4,Pir,Pyr,113,,,0.6195909380912781
8,9,9,5,Pir,Pyr,114,,,0.4133405983448028
8,9,9,6,Pir,Pyr,115,,,0.5245851874351501
8,9,9,7,Pir,Pyr,116,,,0.1081952527165412
8,9,9,8,Pir,Pyr,117,,,0.2233530580997467
8,9,9,9,Pir,Pyr,118,,,-0.2079449445009231
8,9,9,10,Pir,Pyr,119,,,-0.0950875058770179
8,9,9,11,Pir,Pyr,120,,,-0.1029911562800407
8,9,9,12,Pir,Pyr,121,,,0.2371257543563842
8,9,9,13,Pir,Pyr,122,,,0.3311140537261963
8,9,9,14,Pir,Pyr,123,,,0.8508075475692749
8,9,9,15,Pir,Pyr,124,,,0.6700031161308289
8,9,9,16,Pir,Pyr,125,,,-0.1810239553451538
8,9,9,17,Pir,Pyr,126,,,-0.1464125663042068
8,9,9,18,Pir,Pyr,127,,,0.0327385067939758
8,9,9,19,Pir,Pyr,128,,,-0.0216217190027236
8,9,9,20,Pir,Pyr,129,,,-0.1953092217445373
8,9,9,21,Pir,Pyr,130,,,-0.005631536245346
8,9,9,22,Pir,Int,131,,,-0.150234118103981
8,9,9,23,Pir,Pyr,132,,,-0.0499565303325653
8,9,9,24,Pir,Pyr,133,,,-0.0483398362994194
8,9,9,25,Pir,Pyr,134,,,0.1260334551334381
8,9,10,2,Pir,Int,135,,,0.0769276022911071
8,9,11,2,Pir,Pyr,136,,,0.6034289598464966
8,9,13,2,BLA,Pyr,137,,,-0.2681290805339813
8,9,13,3,BLA,Pyr,138,,,1.1262139081954956
8,9,14,2,BLA,Pyr,139,,,0.0400895476341247
8,9,14,3,BLA,Pyr,140,,,0.276852935552597
8,9,14,4,BLA,Pyr,141,,,0.6248468160629272
8,9,15,2,BLA,Pyr,142,,,0.0061793774366378
8,9,15,3,BLA,Pyr,143,,,0.0887911394238472
8,9,15,4,BLA,Pyr,144,,,-0.0637520998716354
8,9,15,5,BLA,Pyr,145,,,0.1383751630783081
8,9,15,6,BLA,Pyr,146,,,0.2451914399862289
8,9,16,2,BLA,Pyr,147,,,-0.0799067616462707
8,9,16,3,BLA,Pyr,148,,,-1.174740433692932
8,9,16,4,BLA,Pyr,149,,,-0.9722318649291992
8,9,16,5,BLA,Pyr,150,,,-0.5280359387397766
8,9,16,6,BLA,Pyr,151,,,0.5108121037483215
8,9,16,7,BLA,Pyr,152,,,0.0964881181716919
8,9,16,8,BLA,Pyr,153,,,-0.1711802929639816
8,9,17,2,BLA,Pyr,154,,,-0.4226757287979126
8,9,17,3,BLA,Pyr,155,,,0.3535314202308655
8,9,17,4,BLA,Pyr,156,,,0.5940713286399841
8,9,17,5,BLA,Pyr,157,,,0.0096877738833427
8,9,17,6,BLA,Pyr,158,,,-0.8746696710586548
8,9,17,7,BLA,Int,159,,,0.1597179323434829
8,9,17,8,BLA,Pyr,160,,,-0.6240910291671753
8,9,17,9,BLA,Pyr,161,,,-0.1530670821666717
8,9,17,10,BLA,Int,162,,,-0.1164672300219535
8,9,17,11,BLA,Pyr,163,,,0.1135886162519455
8,9,17,12,BLA,Pyr,164,,,-0.1895455121994018
8,9,18,2,BLA,Pyr,165,,,-0.1031101569533348
8,9,18,3,BLA,Int,166,,,-0.2022385895252227
8,9,18,4,BLA,Pyr,167,,,0.1585932374000549
8,9,18,5,BLA,Pyr,168,,,-0.0539597012102603
8,9,18,6,BLA,Int,169,,,-0.6528023481369019
8,9,18,7,BLA,Pyr,170,,,-0.0586048290133476
8,9,19,2,VEn,Pyr,171,,,-0.2901850044727325
8,9,19,3,VEn,Pyr,172,,,-0.6758154034614563
8,9,19,4,VEn,Int,173,,,-0.1731995791196823
8,9,19,5,VEn,Pyr,174,,,0.2209898233413696
8,9,19,6,VEn,Pyr,175,,,0.8607828617095947
8,9,19,7,VEn,Pyr,176,,,0.2913714945316314
8,9,19,8,VEn,Pyr,177,,,-0.0105711631476879
8,9,19,9,VEn,Pyr,178,,,-0.0127071179449558
8,9,19,10,VEn,Pyr,179,,,0.1846379488706588
8,9,19,11,VEn,Pyr,180,,,0.4639888405799866
8,9,19,12,VEn,Pyr,181,,,-1.2199596166610718
8,9,19,13,VEn,Int,182,,,-0.0904633775353431
8,9,19,14,VEn,Pyr,183,,,-0.0469874292612075
8,9,19,15,VEn,Pyr,184,,,-0.0290712118148803
8,9,19,16,VEn,Pyr,185,,,0.0155571773648262
8,9,19,17,VEn,Pyr,186,,,-0.1073753982782363
8,9,19,18,VEn,Pyr,187,,,-0.1330842971801757
8,9,20,2,Pir,Pyr,188,,,0.2894591689109802
8,9,20,3,Pir,Pyr,189,,,-0.1382665336132049
8,9,20,4,Pir,Pyr,190,,,-0.1702822595834732
8,9,20,5,Pir,Pyr,191,,,-0.1832049489021301
8,9,20,6,Pir,Pyr,192,,,0.139523297548294
8,9,20,7,Pir,Pyr,193,,,-0.827946662902832
8,9,20,8,Pir,Pyr,194,,,-0.2787936329841614
8,9,20,9,Pir,Pyr,195,,,0.0721536725759506
8,9,20,10,Pir,Pyr,196,,,0.3014275133609772
8,10,1,2,None,Unk,0,-1.9864203929901123,-0.9037579298019408,
8,10,1,3,None,Unk,1,0.2004933655261993,-0.719658374786377,0.0
8,10,2,2,None,Unk,2,-0.6837641596794128,-0.0452511608600616,0.0
8,10,2,3,None,Int,3,0.3693218231201172,0.2776438891887665,0.0
8,10,2,4,None,Unk,4,0.0,,
8,10,2,5,None,Unk,5,-0.0391211658716201,0.6672350168228149,
8,10,2,6,None,Unk,6,-0.6992331147193909,0.5730373859405518,
8,10,2,7,None,Unk,7,,,
8,10,2,8,None,Unk,8,0.0,0.0,
8,10,2,9,None,Unk,9,-0.060865581035614,-0.5741564631462097,0.0
8,10,2,10,None,Int,10,0.6768362522125244,0.3507238626480102,0.0
8,10,2,11,None,Unk,11,-0.1702857315540313,0.5247707366943359,
8,10,2,12,None,Int,12,-0.6727492809295654,0.0890779793262481,0.0
8,10,2,13,None,Unk,13,0.5232478976249695,0.0763469785451889,
8,10,2,14,None,Unk,14,-0.2916634678840637,0.8139697313308716,
8,10,2,15,None,Unk,15,0.659486711025238,-0.0694624632596969,
8,10,2,16,None,Pyr,16,0.0835804641246795,1.1413062810897827,
8,10,2,17,None,Unk,17,-1.4901161193847656e-08,0.2026664167642593,
8,10,2,18,None,Unk,18,,,
8,10,3,2,None,Unk,19,0.3227021694183349,-1.3529565334320068,0.0
8,10,3,3,None,Unk,20,0.2061059772968292,-0.2069015055894851,
8,10,3,4,None,Unk,21,-0.2461217939853668,0.0,
8,10,3,5,None,Unk,22,,,
8,10,3,6,None,Unk,23,0.0,,
8,10,3,7,None,Unk,24,-0.1602957248687744,0.0,
8,10,3,8,None,Unk,25,0.0,,
8,10,3,9,None,Unk,26,0.0,,
8,10,3,10,None,Unk,27,0.0,,
8,10,3,11,None,Unk,28,-0.7256835699081421,-0.2222222536802292,0.0
8,10,3,12,None,Unk,29,,,
8,10,3,13,None,Unk,30,-0.2986644804477691,,
8,10,3,14,None,Unk,31,0.413679301738739,-0.3521803319454193,0.0
8,10,3,15,None,Unk,32,0.0,,
8,10,3,16,None,Unk,33,-0.1508533209562301,-0.1655212044715881,0.0
8,10,3,17,None,Unk,34,0.3676494359970093,0.0,
8,10,3,18,None,Unk,35,0.1654293984174728,0.1856954097747802,
8,10,3,19,None,Unk,36,0.0,,
8,10,3,20,None,Int,37,0.0,,0.0
8,10,3,21,None,Pyr,38,0.0,,
8,10,3,22,None,Unk,39,,,
8,10,4,2,None,Unk,40,-0.1202564537525177,0.4741046726703644,
8,10,4,3,None,Unk,41,2.739030838012696,1.289833903312683,
8,10,4,4,None,Pyr,42,0.0,,0.0
8,10,4,5,None,Unk,43,-0.1156066060066223,0.4096158742904663,
8,10,4,6,None,Unk,44,2.25201153755188,-0.0512677431106567,0.0
8,10,4,7,None,Unk,45,-0.1699786037206649,0.1488547325134277,0.0
8,10,4,8,None,Unk,46,-0.4506597220897674,-0.3955938518047333,
8,10,4,9,None,Unk,47,0.34234219789505,-0.7366991639137268,
8,10,4,10,None,Unk,48,-1.4002848863601685,-0.6970208287239075,
8,10,4,11,None,Unk,49,0.9360250234603882,-0.7747972011566162,
8,10,5,2,Pir,Pyr,50,-0.6526166200637817,-0.1297061741352081,-0.2489803284406662
8,10,5,3,Pir,Pyr,51,-0.3795818090438843,0.5830731391906738,0.4052028059959411
8,10,5,4,Pir,Pyr,52,0.325210303068161,0.8317959308624268,0.1015387177467346
8,10,5,5,Pir,Pyr,53,-0.3499099612236023,-0.1168232709169387,0.0712527185678482
8,10,5,6,Pir,Pyr,54,0.1379768997430801,-0.3203840851783752,-0.2176916301250457
8,10,5,7,Pir,Pyr,55,0.5869905948638916,0.8558597564697266,0.332624226808548
8,10,6,2,BLV,Pyr,56,0.1766258329153061,-0.4778698682785034,0.1204698234796524
8,10,6,3,BLV,Pyr,57,1.2908811569213867,-0.4219360947608948,-0.0561158955097198
8,10,6,4,BLV,Int,58,-0.7918482422828674,0.4218153059482574,0.0842385441064834
8,10,6,5,BLV,Pyr,59,0.1635031998157501,-0.2063720524311065,0.5496104955673218
8,10,6,6,BLV,Pyr,60,0.4319142997264862,-0.5607962012290955,0.0250908061861991
8,10,6,7,BLV,Pyr,61,0.6737602949142456,-0.2423807978630066,0.99797785282135
8,10,6,8,BLV,Pyr,62,1.1339685916900637,0.527320921421051,-0.7129497528076172
8,10,6,9,BLV,Int,63,-0.9159066677093506,0.0842151790857315,0.1333439797163009
8,10,6,10,BLV,Pyr,64,-0.294432520866394,0.7053619623184204,-0.0851874947547912
8,10,6,11,BLV,Pyr,65,-0.5205235481262207,0.3584519326686859,0.3567691743373871
8,10,6,12,BLV,Pyr,66,-0.4574429392814636,0.1437993049621582,0.5571368336677551
8,10,6,13,BLV,Pyr,67,0.929830014705658,0.0828942656517028,0.3252839744091034
8,10,7,2,Pir,Pyr,68,0.4643821716308594,0.1809067875146865,-3.725290298461914e-09
8,10,7,3,Pir,Pyr,69,-0.1679562032222747,-0.1665921658277511,-1.4046359062194824
8,10,7,4,Pir,Pyr,70,0.0761357247829437,0.4008383154869079,0.4807345271110534
8,10,7,5,Pir,Pyr,71,-0.4412652850151062,-0.1545981466770172,1.4901161193847656e-08
8,10,7,6,Pir,Pyr,72,0.5990943312644958,-1.4249035120010376,-0.8873580694198608
8,10,7,7,Pir,Pyr,73,0.1955502331256866,-0.4210759699344635,0.0
8,10,7,8,Pir,Pyr,74,0.5594847202301025,0.7365745902061462,-0.3404828906059265
8,10,7,9,Pir,Pyr,75,0.1997865736484527,0.0,0.2114224135875702
8,10,7,10,Pir,Pyr,76,-1.4901161193847656e-08,0.5674764513969421,-0.4319334030151367
8,10,7,11,Pir,Pyr,77,-0.3386400938034057,0.1560548841953277,-0.2974903583526611
8,10,7,12,Pir,Pyr,78,-4.4703483581542975e-08,0.3921568989753723,0.5677602291107178
8,10,7,13,Pir,Pyr,79,0.8770838975906372,0.2412392497062683,0.0734580159187316
8,10,7,14,Pir,Pyr,80,-0.1331749558448791,-0.6930105686187744,-0.025575503706932
8,10,7,15,Pir,Pyr,81,0.5405848622322083,-0.3343947231769562,0.3228335082530975
8,10,7,16,Pir,Pyr,82,0.1253827810287475,0.4374902248382568,0.1475179195404052
8,10,7,17,Pir,Pyr,83,-0.161109983921051,0.3658264577388763,0.3166325688362121
8,10,7,18,Pir,Pyr,84,0.7551912069320679,0.0269876308739185,0.0
8,10,7,19,Pir,Pyr,85,0.4207648932933807,0.0310535132884979,-0.2298204153776168
8,10,7,20,Pir,Pyr,86,0.1926377713680267,0.4234497547149658,0.4223307371139526
8,10,7,21,Pir,Pyr,87,-0.3256406188011169,0.2908375859260559,-0.0873287916183471
8,10,7,22,Pir,Int,88,0.1171643137931823,0.313747227191925,1.475650668144226
8,10,7,23,Pir,Pyr,89,-0.0399166606366634,-1.3577393293380735,-1.0003788471221924
8,10,7,24,Pir,Pyr,90,0.3137112557888031,-0.3872928619384765,0.4675307273864746
8,10,7,25,Pir,Pyr,91,-0.5012438297271729,-0.0876474231481552,0.2548821270465851
8,10,7,26,Pir,Pyr,92,0.4334157407283783,0.1113242506980896,0.5811294317245483
8,10,7,27,Pir,Pyr,93,0.9581948518753052,-0.4551832973957062,2.9802322387695312e-08
8,10,7,28,Pir,Pyr,94,0.1368103176355362,0.0532517880201339,0.1090927869081497
8,10,7,29,Pir,Pyr,95,0.2688027024269104,0.1429949402809143,0.6933601498603821
8,10,7,30,Pir,Pyr,96,0.2450025081634521,0.3791660070419311,0.0411182306706905
8,10,7,31,Pir,Pyr,97,-1.907102108001709,0.5004302263259888,-0.1178829818964004
8,10,7,32,Pir,Pyr,98,0.9567974805831908,0.3297198712825775,-0.3659521043300628
8,10,7,33,Pir,Pyr,99,2.3526418209075928,-0.4107640385627746,-0.0245573818683624
8,10,8,2,Pir,Pyr,100,0.9202007055282592,-0.0246257558465003,-0.082888588309288
8,10,8,3,Pir,Pyr,101,0.0419066920876503,-0.2370060682296753,-0.6003368496894836
8,10,8,4,Pir,Pyr,102,0.1866126656532287,1.4901161193847656e-08,0.148738607764244
8,10,8,5,Pir,Pyr,103,0.6032114028930664,0.9243018627166748,-0.0462765097618103
8,10,8,6,Pir,Pyr,104,-0.0456143841147422,-0.3601897954940796,0.8870147466659546
8,10,8,7,Pir,Pyr,105,0.3341502249240875,-0.2012516260147094,0.0
8,10,8,8,Pir,Pyr,106,-0.197968527674675,0.9202430248260498,-0.3168335556983948
8,10,8,9,Pir,Pyr,107,0.0,-0.0765256360173225,0.0
8,10,8,10,Pir,Pyr,108,0.3406431078910827,0.8138847947120667,0.0326068997383117
8,10,8,11,Pir,Pyr,109,0.0,-0.2700815796852112,-0.5327425003051758
8,10,8,12,Pir,Pyr,110,0.1287989914417266,-0.4450430870056152,-2.9802322387695312e-08
8,10,8,13,Pir,Pyr,111,0.4602251946926117,0.6415330767631531,-1.4901161193847656e-08
8,10,8,14,Pir,Pyr,112,1.544204592704773,-1.6779935359954834,0.1913000494241714
8,10,8,15,Pir,Pyr,113,-0.9215957522392272,-0.3625791072845459,0.7810533046722412
8,10,8,16,Pir,Pyr,114,0.6370227336883545,-1.565043568611145,0.3517277240753174
8,10,8,17,Pir,Pyr,115,-0.4586221277713775,-0.1861917972564697,-0.2164946943521499
8,10,8,18,Pir,Pyr,116,-0.6524238586425781,-0.3066895604133606,-0.6631264090538025
8,10,8,19,Pir,Pyr,117,-0.0266770720481872,-0.0167750231921672,-0.2870254814624786
8,10,8,20,Pir,Pyr,118,0.0543520078063011,-1.4901161193847656e-08,-0.0352278351783752
8,10,8,21,Pir,Int,119,-0.6791918277740479,1.1433393955230713,0.2449361979961395
8,10,8,22,Pir,Pyr,120,-0.9937648177146912,-0.3993512988090515,0.5479835271835327
8,10,8,23,Pir,Pyr,121,0.0,-0.1984181106090545,0.6232364773750305
8,10,9,2,Pir,Pyr,122,0.1825653165578842,0.666035532951355,-0.1298764050006866
8,10,9,3,Pir,Pyr,123,-0.1188844889402389,0.602263331413269,-0.088199958205223
8,10,9,4,Pir,Pyr,124,-0.4577356576919555,0.0548821464180946,-0.28639817237854
8,10,9,5,Pir,Pyr,125,-0.687034547328949,-0.1573279798030853,-0.6223552227020264
8,10,9,6,Pir,Pyr,126,0.1667790412902832,0.1462388336658477,-0.1106676459312439
8,10,9,7,Pir,Pyr,127,0.0,0.0,0.8169443011283875
8,10,9,8,Pir,Pyr,128,0.0,0.1985231935977935,-5.960464477539065e-08
8,10,9,9,Pir,Pyr,129,0.0,0.6187184453010559,0.0907849967479705
8,10,9,10,Pir,Pyr,130,0.0632990151643753,-0.8330383896827698,-7.450580596923828e-09
8,10,9,11,Pir,Pyr,131,0.5846966505050659,0.037168800830841,-0.7201801538467407
8,10,9,12,Pir,Pyr,132,-0.3280298113822937,-0.1174440532922744,-0.122034415602684
8,10,9,13,Pir,Pyr,133,-0.4265140891075134,0.0,-0.1703112423419952
8,10,9,14,Pir,Pyr,134,0.4263287782669067,0.3468309640884399,-0.795018196105957
8,10,9,15,Pir,Pyr,135,0.0,0.6585046648979187,-0.129333034157753
8,10,9,16,Pir,Pyr,136,-0.4879387319087982,-0.1556997597217559,-1.5832483768463135e-08
8,10,9,17,Pir,Pyr,137,-0.3583248257637024,0.6821910738945007,-0.3138563334941864
8,10,9,18,Pir,Pyr,138,0.0,-0.8176416158676147,-0.4467867016792297
8,10,9,19,Pir,Pyr,139,0.4886544942855835,0.1632364690303802,0.4069042205810547
8,10,9,20,Pir,Pyr,140,-0.1526983976364135,0.1489223539829254,0.4322889149188995
8,10,9,21,Pir,Pyr,141,8.940696716308596e-08,-0.5645323991775513,0.1022565513849258
8,10,9,22,Pir,Int,142,1.9581125974655151,0.2981187403202057,-0.5520315766334534
8,10,9,23,Pir,Int,143,-0.3755581974983215,-0.6345295310020447,0.0359042286872863
8,10,9,24,Pir,Pyr,144,-0.1806912720203399,-0.1697436869144439,0.2462710738182068
8,10,9,25,Pir,Pyr,145,-0.4985377490520477,0.0,0.1227412819862365
8,10,9,26,Pir,Pyr,146,-1.131259799003601,0.5767140984535217,0.560021162033081
8,10,9,27,Pir,Pyr,147,-0.2516184151172638,0.8679282665252686,-0.1802036464214325
8,10,9,28,Pir,Pyr,148,-2.9802322387695312e-08,-0.4557523727416992,0.1444842666387558
8,10,9,29,Pir,Pyr,149,-0.7314936518669128,0.2599157392978668,0.1535123139619827
8,10,13,2,BMP,Pyr,150,1.6412725448608398,0.3805391192436218,-0.0848199501633644
8,10,13,3,BMP,Pyr,151,-0.335593968629837,0.11850306391716,-0.6178675293922424
8,10,14,2,BMP,Pyr,152,-0.2877430915832519,0.2702385783195495,0.0872599482536315
8,10,14,3,BMP,Pyr,153,-0.0981743410229682,0.2167265564203262,0.3900465369224548
8,10,15,2,BMP,Pyr,154,0.4996345639228821,0.3104366362094879,-0.0575306601822376
8,10,15,3,BMP,Pyr,155,0.4179839491844177,0.0969049036502838,0.7395741939544678
8,10,15,4,BMP,Pyr,156,0.267301082611084,-0.3305537402629852,0.3592999875545501
8,10,15,5,BMP,Pyr,157,-0.8046343922615051,0.2075142562389373,0.0
8,10,15,6,BMP,Pyr,158,-0.0953697264194488,0.4744376838207245,-0.2672455906867981
8,10,16,2,BMP,Pyr,159,0.4421853125095367,-0.5892237424850464,0.3048479855060577
8,10,16,3,BMP,Pyr,160,-0.3132076859474182,0.1624590754508972,-0.0406636372208595
8,10,16,4,BMP,Pyr,161,0.1623957604169845,0.3669803738594055,0.7437277436256409
8,10,16,5,BMP,Pyr,162,-0.8000092506408691,0.0651147663593292,0.828148603439331
8,10,16,6,BMP,Pyr,163,0.1805928349494934,0.3041056096553802,0.7402665615081787
8,10,16,7,BMP,Pyr,164,0.971811056137085,-0.1993630528450012,-0.6878028512001038
8,10,16,8,BMP,Int,165,1.6568987369537354,0.1703559607267379,-0.7362269163131714
8,10,16,9,BMP,Pyr,166,-0.241080030798912,0.0185495615005493,0.0255236327648162
8,10,16,10,BMP,Pyr,167,-0.2865132689476013,0.0507797449827194,0.3629170060157776
8,10,16,11,BMP,Pyr,168,-0.0700834468007087,-0.5375763773918152,0.1605219691991806
8,10,16,12,BMP,Pyr,169,0.791772723197937,0.2355557382106781,0.5229660272598267
8,10,16,13,BMP,Pyr,170,-0.6044822931289673,0.1426244378089904,0.1958848387002945
8,10,16,14,BMP,Pyr,171,-0.6766834259033203,-0.0357599258422851,-0.2689269483089447
8,10,16,15,BMP,Pyr,172,-0.9956084489822388,0.6940220594406128,-0.140304759144783
8,10,16,16,BMP,Pyr,173,1.371319055557251,0.353333055973053,-0.0380397140979766
8,10,17,2,BLV,Pyr,174,-0.7931247353553772,0.1262288242578506,-0.171452134847641
8,10,17,3,BLV,Pyr,175,-0.0773903355002403,0.0,0.0822146534919738
8,10,17,4,BLV,Pyr,176,-0.9181950092315674,0.4045567214488983,0.0225730463862419
8,10,17,5,BLV,Pyr,177,-0.1971183717250824,0.1241408735513687,0.1804188042879104
8,10,17,6,BLV,Int,178,1.3887799978256226,0.5330323576927185,-0.946203351020813
8,10,17,7,BLV,Pyr,179,-0.5716274380683899,-0.0705002844333648,-0.6143069267272949
8,10,17,8,BLV,Pyr,180,0.071617305278778,0.7164332270622253,0.2771886587142944
8,10,17,9,BLV,Pyr,181,-0.5641876459121704,0.0958310067653656,0.2156196981668472
8,10,17,10,BLV,Int,182,1.242034912109375,0.3237892091274261,1.0485936403274536
8,10,18,2,BLV,Pyr,183,-1.0313639640808103,0.1293982565402984,0.6479151248931885
8,10,18,3,BLV,Pyr,184,-0.6311379671096802,0.30961474776268,0.6581324338912964
8,10,18,4,BLV,Pyr,185,0.0737799257040023,0.5770061016082764,0.1899831593036651
8,10,18,5,BLV,Int,186,-0.027684960514307,-0.0873004794120788,-0.1490029543638229
8,10,18,6,BLV,Int,187,-0.7438815832138062,0.5867972373962402,-0.1939098685979843
8,10,18,7,BLV,Pyr,188,-0.2300413846969604,0.5214855670928955,0.1897869110107422
8,10,19,2,Pir,Pyr,189,0.6066901087760925,0.2667615115642547,0.0
8,10,19,3,Pir,Pyr,190,-0.0686938092112541,0.5220369100570679,0.1923267245292663
8,10,19,4,Pir,Pyr,191,-0.2771556079387665,0.0,1.6565624475479126
8,10,19,5,Pir,Pyr,192,0.0945207625627517,0.1799247860908508,-0.0670762062072753
8,10,19,6,Pir,Pyr,193,1.6337336301803589,-3.725290298461914e-09,0.0591940283775329
8,10,19,7,Pir,Pyr,194,-0.8268246650695801,-0.1418380588293075,0.2057774662971496
8,10,19,8,Pir,Pyr,195,0.3429400324821472,-1.306744933128357,-1.508435845375061
8,10,19,9,Pir,Pyr,196,2.164113759994507,-0.6382054090499878,0.3608814179897308
8,10,19,10,Pir,Pyr,197,-0.2571395337581634,0.1412582844495773,0.2451100051403045
8,10,19,11,Pir,Pyr,198,-0.5694919228553772,0.0685253143310546,0.1697997599840164
8,10,19,12,Pir,Pyr,199,1.2714632749557495,0.0571391135454177,0.4865948855876922
8,10,19,13,Pir,Pyr,200,0.7979575395584106,0.2793273329734802,-5.960464477539065e-08
8,10,19,14,Pir,Pyr,201,-0.8416491150856018,-0.6371275186538696,0.2208036333322525
8,10,19,15,Pir,Pyr,202,-0.2453851103782653,0.9175084829330444,0.0716167241334915
8,10,19,16,Pir,Pyr,203,-0.3830941915512085,0.1343930214643478,-1.35398530960083
8,10,19,17,Pir,Pyr,204,-0.1913664191961288,-0.2778784036636352,0.2257111668586731
8,10,19,18,Pir,Pyr,205,-0.325991541147232,0.2354905009269714,-0.3995115160942077
8,10,19,19,Pir,Pyr,206,-0.2744370698928833,0.3369174897670746,-0.7593321204185486
8,10,19,20,Pir,Pyr,207,-0.3990197479724884,-0.114472784101963,1.5869262218475342
8,10,20,2,Pir,Pyr,208,-0.6503062844276428,-0.3324801325798034,0.7640542984008789
8,10,20,3,Pir,Pyr,209,-0.3359777927398681,-5.587935447692871e-09,0.0616811364889144
8,10,20,4,Pir,Pyr,210,0.1784597933292389,-0.5598030686378479,-0.1806507408618927
8,10,20,5,Pir,Pyr,211,-0.159560889005661,0.5401740074157715,0.0658409893512725
