Rat,Day,Shank,Id,Region,Type,SessID,NREM,REM,WAKE_HOMECAGE,SLEEP,tot_spikes
10,8,12,8,BLV,Pyr,64,0.5143674586391342,0.7015366430260047,0.2140201726972466,0.5469119309423492,8129
10,8,12,9,BLV,Pyr,65,0.6509516108968777,0.4816784869976359,0.5180917398581099,0.6215188572603021,11740
10,8,12,10,BLV,Pyr,66,2.350665505659908,1.802009456264776,2.860760993527556,2.255266673517624,50825
10,8,12,11,BLV,Int,67,5.424306505784301,6.6548463356974,7.908230519720959,5.63826944815538,133913
10,8,12,12,BLV,Pyr,68,2.522079860679189,2.767730496453901,2.524845594442881,2.5647929298119414,47019
10,8,13,2,BLV,Pyr,69,0.7142679437741013,0.5348699763593381,0.6870862153235482,0.6830747096906793,24063
10,8,13,3,BLV,Pyr,70,0.6446075382510262,0.5130023640661938,0.1627738199268332,0.6217243859829411,8804
10,8,13,4,BLV,Pyr,71,0.5000621967906456,0.6849881796690307,0.0188100774619725,0.5322166272736615,6499
10,8,13,5,BLV,Pyr,72,0.9294688394078866,1.039598108747045,0.6627960365537569,0.9486178193402528,23431
10,8,13,6,BLV,Pyr,73,0.5348923995521832,0.3138297872340425,0.6355436408608203,0.4964546295344774,10260
10,8,13,7,BLV,Pyr,74,0.4790396815524319,0.7890070921985816,0.0856080690788986,0.5329359778028979,7010
10,8,13,8,BLV,Pyr,75,0.6077870381888295,0.9302600472813238,0.1743264659270998,0.6638577741239339,8793
10,8,14,2,None,Unk,76,1.668117925115064,2.9686761229314422,1.91536946250574,1.89425547220224,40789
10,8,17,2,Hpc,Pyr,77,2.0578430153004104,1.9769503546099287,4.416665432409616,2.043777617922105,65551
10,8,17,3,Hpc,Pyr,78,0.4734419703943276,0.8699763593380615,0.1269309951567753,0.5423902990442915,7908
10,8,17,4,Hpc,Pyr,79,2.235601442965543,1.8404255319148937,0.8701512211739266,2.166889322782859,33297
10,8,18,2,Hpc,Pyr,80,0.2747854210722726,0.3806146572104019,0.1310780988491787,0.2931867228445175,4123
10,8,18,3,Hpc,Pyr,81,0.3857444955840278,0.342789598108747,0.113304797310307,0.3782756140170589,5289
10,8,18,4,Hpc,Pyr,82,0.1352158228635402,0.1412529550827423,0.0619103336937363,0.1362655431096495,4082
10,8,18,5,Hpc,Pyr,83,0.2597337977360368,0.1270685579196217,1.49740065464994,0.2366663241187956,15222
