Rat,Day,Shank,Id,Region,Type,SessID,NREM,REM,WAKE_HOMECAGE,SLEEP,tot_spikes
8,1,9,3,LaDL,Pyr,65,0.3747311827956989,0.82356608478803,0.4284331127965144,0.4407556859867938,10865
8,1,9,4,LaDL,Pyr,66,0.4719354838709677,0.5448877805486284,0.7968141266511446,0.4826669112252384,15367
8,1,9,5,LaDL,Pyr,67,0.3076344086021505,0.3036159600997506,0.4273957444846585,0.3070432868672046,8749
8,1,9,6,LaDL,Pyr,68,0.7155913978494624,0.6458852867830424,0.6361373014592315,0.7053374908290535,16048
8,1,9,7,LaDL,Pyr,69,0.8581720430107527,0.7917705735660848,0.6614951935268217,0.848404255319149,25648
8,1,9,8,LaDL,Pyr,70,0.5408602150537635,0.9625935162094764,0.931326217755135,0.6028980190755686,15953
8,1,9,9,LaDL,Pyr,71,0.8309677419354838,0.4869077306733167,0.8327762281288181,0.7803558327219369,17155
8,1,9,10,LaDL,Pyr,72,0.7487096774193548,1.4208229426433916,1.3407409115009568,0.8475788701393984,23542
8,1,9,11,LaDL,Pyr,73,0.9629032258064516,2.5099750623441395,2.758247078079255,1.1904805575935438,43425
8,1,10,2,DEn,Pyr,74,0.1477419354838709,0.1259351620947631,0.0575163097351252,0.144534115920763,2264
8,1,10,3,DEn,Pyr,75,0.6673118279569893,0.7805486284289277,0.8221720187187349,0.683969185619956,18793
8,1,10,4,DEn,Pyr,76,1.5663440860215054,2.0554862842892767,0.9717835819175178,1.6382978723404256,47268
8,1,10,5,DEn,Pyr,77,1.220967741935484,1.2300498753117206,0.121948408215957,1.2223037417461482,15391
8,1,10,6,DEn,Pyr,78,0.4118279569892473,0.6583541147132169,0.506812051914521,0.4480924431401321,10702
8,1,10,7,DEn,Pyr,79,0.1351612903225806,0.1913965087281795,0.0716936766638235,0.1434336023477622,3610
8,1,10,8,DEn,Pyr,80,0.7580645161290323,0.6396508728179551,0.2700615505198368,0.7406456346294937,15542
8,1,10,9,DEn,Int,81,6.423655913978495,6.903990024937656,4.218515871735172,6.4943140132061625,131692
8,1,10,10,DEn,Int,82,1.201290322580645,0.7556109725685786,1.6346619331934809,1.135730007336757,28777
8,1,10,11,DEn,Pyr,83,0.7065591397849462,0.408354114713217,0.6638004564420573,0.6626925898752751,14794
8,1,10,12,DEn,Pyr,84,5.440107526881721,2.239401496259352,0.6437446690795086,4.969277329420396,62089
8,1,10,13,DEn,Pyr,85,2.5004301075268818,0.8410224438902744,2.475160792088338,2.2563279530447544,54120
8,1,10,14,DEn,Pyr,86,0.9917204301075268,0.8740648379052369,1.3679430139007356,0.9744130594277328,27128
8,1,11,2,DEn,Pyr,87,0.2474193548387096,0.1807980049875311,0.0325042071048203,0.2376192223037417,3071
8,1,11,3,DEn,Pyr,88,0.4016129032258064,0.2344139650872818,0.0527905207588925,0.377017608217168,4875
8,1,11,4,DEn,Int,89,1.9412903225806453,2.5598503740648377,2.6773323497544896,2.032281731474688,59382
8,1,11,5,DEn,Pyr,90,0.6279569892473118,0.463216957605985,0.1318610387514696,0.6037234042553191,8387
8,1,11,6,DEn,Pyr,91,0.4019354838709677,0.3753117206982543,0.1081168307245441,0.3980190755685986,5699
8,1,11,7,DEn,Pyr,92,0.7356989247311828,0.2730673316708229,0.0954378846907489,0.6676449009537784,8482
8,1,11,8,DEn,Pyr,93,5.175376344086022,3.0355361596009973,4.043546416468798,4.8606016140865735,117619
8,1,11,9,DEn,Pyr,94,0.8073118279569892,0.899002493765586,1.3454667004771896,0.8207997065297139,23754
8,1,11,10,DEn,Pyr,95,1.0291397849462365,0.9002493765586035,1.0566172571981836,1.0101797505502568,21427
8,1,11,11,DEn,Pyr,96,4.708817204301075,5.4046134663341645,7.989234422185851,4.8111702127659575,167776
8,1,11,12,DEn,Pyr,97,8.271505376344086,4.822319201995012,4.539177943244427,7.764123257520176,148454
8,1,12,2,Pir,Pyr,98,0.4578494623655914,0.3572319201995012,0.3709168030613892,0.443048422597212,9891
8,1,12,3,Pir,Int,99,3.0076344086021507,1.0997506234413963,2.4727402660273405,2.7269809244314014,63161
8,1,12,4,Pir,Pyr,100,0.2443010752688172,0.2150872817955112,0.0598215726503607,0.2400036683785766,3325
8,1,12,5,Pir,Int,101,17.568924731182797,12.454488778054865,14.92058369257014,16.816581071166546,423230
8,1,13,2,CeCM,Pyr,102,0.500752688172043,0.557356608478803,0.9667120035039996,0.5090792369772561,24431
8,1,13,3,CeCM,Int,103,0.6504301075268817,0.685785536159601,0.7274257129025566,0.655630961115187,21311
8,1,13,4,CeCM,Pyr,104,0.5475268817204301,0.6265586034912718,0.4016920629797829,0.5591526045487895,12702
8,1,13,5,CeCM,Pyr,105,0.6122580645161291,0.6302992518703242,0.9376656907720328,0.61491195891416,16890
8,1,13,6,CeCM,Int,106,0.2280645161290322,0.3023690773067332,0.0364231540607206,0.2389948642699926,3020
8,1,13,7,CeCM,Pyr,107,0.1083870967741935,0.2880299251870324,0.0535973627792249,0.1348129126925898,2124
8,1,13,8,CeCM,Pyr,108,0.6517204301075269,0.5411471321695761,0.6096267779340234,0.6354548789435069,14546
8,1,13,9,CeCM,Pyr,109,1.1212903225806452,0.6190773067331671,0.7154383457433321,1.0474137931034482,20001
8,1,13,10,CeCM,Pyr,110,0.5051612903225806,0.428927680798005,0.0924410429009428,0.4939471753484959,6582
8,1,14,2,CeCM,Pyr,111,0.130752688172043,0.3235660847880299,0.0391894695590032,0.1591159207630227,2404
8,1,14,3,CeCM,Pyr,112,0.2306451612903226,0.098503740648379,0.300606284146707,0.2112068965517241,7213
8,1,14,4,CeCM,Pyr,113,0.4370967741935483,0.543640897755611,0.3294220705871505,0.4527696258253851,9070
8,1,14,5,CeCM,Pyr,114,0.1156989247311827,0.3628428927680798,0.0746905184536296,0.1520542920029347,2806
8,1,14,6,CeCM,Pyr,115,0.1421505376344086,0.1720698254364089,0.1235620922566218,0.146551724137931,3257
8,1,14,7,CeCM,Pyr,116,0.0274193548387096,0.0567331670822942,0.0092210516609419,0.0317314746881878,473
8,1,14,8,CeCM,Pyr,117,0.9195698924731184,0.7948877805486284,0.3976578528781208,0.901228906823184,15051
8,1,14,9,CeCM,Pyr,118,0.3082795698924731,0.1265586034912718,0.1952557689204453,0.2815480557593544,6282
8,1,14,10,CeCM,Pyr,119,0.4782795698924731,0.7144638403990025,1.0305677862560223,0.5130227439471754,17081
8,1,14,11,CeCM,Pyr,120,0.3578494623655914,0.2830423940149626,0.2043615574356255,0.3468451944240646,6396
8,1,14,12,CeCM,Pyr,121,0.4338709677419355,0.6745635910224439,0.3108647041195048,0.4692773294203962,8917
8,1,14,13,CeCM,Pyr,122,1.576774193548387,2.261221945137157,0.7335346596279306,1.6774578136463685,29050
8,1,14,14,CeCM,Pyr,123,1.3538709677419354,0.8859102244389028,1.1127504091841676,1.28503301540719,29979
8,1,14,15,CeCM,Pyr,124,0.7704301075268817,0.7394014962593516,1.00636252564605,0.7658657373440939,21207
8,1,15,2,CeCM,Pyr,125,0.6721505376344086,0.263715710723192,0.106618409829641,0.6120689655172413,8220
8,1,15,3,CeCM,Pyr,126,0.17,0.2930174563591022,0.181654717720556,0.1880961115187087,4066
8,1,15,4,CeCM,Pyr,127,0.143763440860215,0.3129675810473815,0.1272505129209986,0.1686537050623624,4398
8,1,15,5,CeCM,Pyr,128,0.3470967741935484,0.2038653366583541,0.1967541898153484,0.3260271460014673,5838
8,1,15,6,CeCM,Pyr,129,0.4982795698924731,0.3877805486284289,0.3101731252449342,0.4820249449743213,9596
8,1,15,7,CeCM,Pyr,130,0.1381720430107527,0.2793017456359102,0.0248968394845432,0.1589325018341892,1994
8,1,15,8,CeCM,Pyr,131,0.3969892473118279,0.1546134663341646,0.2670647087300307,0.3613352898019075,7136
8,1,15,9,CeCM,Pyr,132,0.244516129032258,0.162718204488778,0.2321399755642131,0.232483492296405,5550
8,1,15,10,CeCM,Pyr,133,0.2454838709677419,0.1677057356608478,0.0390742064132414,0.2340425531914893,3133
8,1,15,11,CeCM,Pyr,134,0.224516129032258,0.442643391521197,0.1685147191037138,0.2566030814380044,6074
8,1,16,2,None,Unk,135,0.8476344086021506,0.8615960099750624,0.22349523963208,0.8496881878209831,12452
8,1,17,2,LaDL,Pyr,136,0.3780645161290322,0.6839152119700748,0.0509463104267041,0.4230557593543653,5387
8,1,17,3,LaDL,Pyr,137,0.0511827956989247,0.2468827930174563,0.0081836833490859,0.0799706529713866,1062
8,1,17,4,LaDL,Pyr,138,0.3380645161290322,0.720074812967581,0.0189031559049309,0.3942589875275128,4674
8,1,18,2,LaDL,Pyr,139,0.2018279569892473,0.2281795511221945,0.0570552571520782,0.2057043286867204,2811
8,1,18,3,LaDL,Pyr,140,0.1197849462365591,0.105361596009975,0.0207473662371193,0.1176632428466617,1561
